can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,0.0,0.0,220695,0,0,0,0,0,3,0.0,0.0,0,Paris,0.0,132,False,Unknown - Unknown return date,2025-08-14T16:00:05.924672Z,45,220695.jpg,0.0,False,Maghoma,0.0,False,,i,5,94,0,25,25,446,446,0.0,0.0,Maghoma,241.0,2020-08-01,2001-05-08,False,p220695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,391,121,391,129,345,104,407,129,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,411,232,402,133,402,133,635,274,0.0,0.0,0.0
True,True,,,450539,0,0,0,0,0,3,1.0,1.0,0,Myles,0.0,133,False,,,45,450539.jpg,0.0,False,Peart-Harris,0.0,False,,a,5,94,0,184,184,295,295,0.0,0.0,Peart-Harris,241.0,2021-07-23,2002-09-18,False,p450539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,418,129,417,137,376,114,433,137,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,448,242,430,141,430,141,592,238,0.0,0.0,0.0
True,False,0.0,0.0,591357,0,0,0,0,0,3,0.0,0.0,0,Ryan,0.0,134,False,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986Z,45,591357.jpg,0.0,False,Trevitt,0.0,False,,u,5,94,0,0,0,176,176,0.0,0.0,Trevitt,241.0,2024-01-08,2003-03-12,False,p591357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,495,179,499,188,462,164,510,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,545,296,509,191,509,191,661,289,0.0,0.0,0.0
True,True,0.0,0.0,216646,0,0,0,0,0,4,0.0,0.0,0,Yoane,0.0,135,False,Won’t be considered for selection against Nottingham Forest on 17/8. - Unknown return date,2025-08-14T16:00:05.941925Z,75,216646.jpg,0.0,False,Wissa,2.2,False,,n,5,94,0,2713,2713,49688,49688,0.0,0.0,Wissa,50.0,2021-08-10,1996-09-03,False,p216646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,687,71,690,73,690,73,690,73,,,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,21,9,689,73,689,73,117,22,0.0,0.0,0.0
True,True,,,502500,0,0,0,0,0,4,2.0,2.0,6,Igor Thiago,6.0,136,False,,,60,502500.jpg,6.0,False,Nascimento Rodrigues,0.9,False,,a,5,94,6,7492,7492,4527,4527,1.0,1.0,Thiago,30.0,2024-07-01,2001-06-26,False,p502500,90,1,0,0,3,0,0,0,0,0,0,0,17,36.4,10.7,22.0,6.9,1,0,1,2,1,0.91,0.01,0.92,1.86,18,5,97,7,36,12,27,6,,,,,,,0.91,0.0,0.01,0.92,1.86,3.0,111,28,58,7,58,7,189,32,1.0,0.0,2.0
True,True,,,533710,0,0,0,0,0,4,1.0,1.0,0,Iwan,0.0,137,False,,,45,533710.jpg,0.0,False,Morgan,0.5,False,,a,5,94,0,2114,2114,2929,2929,0.0,0.0,Morgan,,,,False,p533710,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,457,28,461,32,423,34,472,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,504,61,472,36,472,36,255,43,0.0,0.0,0.0
True,True,,,49262,0,0,0,0,0,1,2.3,2.3,0,Jason,0.0,138,False,,,45,49262.jpg,0.0,False,Steele,0.5,False,,a,6,36,0,816,816,2756,2756,0.0,0.0,Steele,241.0,2018-07-01,1990-08-18,False,p49262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,363,64,360,48,305,47,379,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,361,17,372,63,372,63,245,35,0.0,0.0,0.0
True,True,,,489639,0,0,0,0,0,1,2.3,2.3,2,Bart,2.0,139,False,,,45,489639.jpg,2.0,False,Verbruggen,7.7,False,,a,6,36,2,16680,16680,21413,21413,0.4,0.4,Verbruggen,152.0,2023-07-03,2002-08-18,False,p489639,90,0,0,0,1,0,0,0,0,0,1,0,9,14.4,0.0,0.0,1.4,1,7,0,0,1,0.00,0.00,0.00,0.69,102,14,430,63,391,62,191,14,,,,,,,0.0,1.0,0.0,0.0,0.69,1.0,466,32,125,12,125,12,56,8,1.0,0.0,0.0
True,True,,,209288,0,0,0,0,0,1,1.0,1.0,0,Tom,0.0,140,False,,,40,209288.jpg,0.0,False,McGill,0.4,False,,a,6,36,0,1071,1071,1026,1026,0.0,0.0,McGill,39.0,2021-02-02,2000-03-25,False,p209288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,272,35,268,19,209,18,288,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,595,53,280,34,280,34,272,39,0.0,0.0,0.0
True,False,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,141,False,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,40,472739.jpg,0.0,False,Rushworth,0.0,False,,u,6,36,0,0,0,49,49,0.0,0.0,Rushworth,241.0,2023-07-01,2001-07-02,False,p472739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,304,48,301,32,245,31,320,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,631,66,313,47,313,47,682,79,0.0,0.0,0.0
True,False,0.0,0.0,240514,0,0,0,0,0,1,0.0,0.0,0,Kjell,0.0,142,False,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,40,240514.jpg,0.0,False,Scherpen,0.0,False,,u,6,36,0,0,0,39,39,0.0,0.0,Scherpen,152.0,2021-07-16,2000-01-23,False,p240514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,282,39,278,23,219,22,298,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,605,57,290,38,290,38,685,80,0.0,0.0,0.0
True,True,,,204120,0,0,0,0,0,2,1.9,1.9,0,Olivier,0.0,143,False,,,45,204120.jpg,0.0,False,Boscagli,0.1,False,,a,6,36,0,406,406,1014,1014,0.0,0.0,Boscagli,73.0,2025-07-02,1997-11-18,False,p204120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,386,176,386,177,338,153,402,178,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,401,91,396,166,396,166,463,180,0.0,0.0,0.0
True,True,,,550090,0,0,0,0,0,2,1.9,1.9,0,Diego,0.0,144,False,,,45,550090.jpg,0.0,False,Coppola,0.1,False,,a,6,36,0,108,108,500,500,0.0,0.0,Coppola,106.0,2025-06-17,2003-12-28,False,p550090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,467,201,471,201,433,186,482,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,515,140,482,196,482,196,526,197,0.0,0.0,0.0
True,True,,,465730,0,0,0,0,0,2,1.9,1.9,2,Maxim,2.0,145,False,,,45,465730.jpg,2.0,False,De Cuyper,6.3,False,,a,6,36,2,14512,14512,17045,17045,0.4,0.4,De Cuyper,21.0,2025-07-05,2000-12-22,False,p465730,90,0,0,0,1,0,0,0,0,0,0,0,5,15.0,26.7,4.0,4.6,3,3,1,4,1,0.00,0.09,0.09,0.69,96,41,24,5,115,28,65,14,,,,,,,0.0,0.0,0.09,0.09,0.69,1.0,456,124,123,45,123,45,66,25,1.0,0.0,4.0
True,True,,,83299,0,0,0,0,0,2,1.9,1.9,2,Lewis,2.0,146,False,,,45,83299.jpg,2.0,False,Dunk,1.3,False,,a,6,36,2,6242,6242,3737,3737,0.4,0.4,Dunk,241.0,2009-07-01,1991-11-21,False,p83299,90,0,0,0,1,0,0,0,0,0,0,0,16,16.6,1.8,7.0,2.5,7,3,1,8,1,0.09,0.00,0.09,0.69,87,36,154,48,87,16,128,42,,,,,,,0.09,0.0,0.0,0.09,0.69,1.0,367,67,116,39,116,39,159,58,1.0,0.0,8.0
True,False,0.0,0.0,204214,0,0,0,0,0,2,0.0,0.0,0,Pervis,0.0,147,False,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,45,204214.jpg,0.0,False,Estupiñán Tenorio,0.0,False,,u,6,36,0,0,0,673,673,0.0,0.0,Estupiñan,62.0,2022-07-16,1998-01-21,False,p204214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,387,177,387,178,339,154,403,179,,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,402,92,397,167,397,167,640,218,0.0,0.0,0.0
True,True,,,231416,0,0,0,0,0,2,1.9,1.9,0,Ferdi,0.0,148,False,,,45,231416.jpg,0.0,False,Kadıoğlu,0.2,False,,a,6,36,0,553,553,1689,1689,0.0,0.0,F.Kadıoğlu,219.0,2024-08-27,1999-10-07,False,p231416,21,0,0,0,1,0,0,0,1,0,0,0,-5,0.0,1.3,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.21,398,185,166,54,353,164,255,92,,,,,,,0.0,0.0,0.0,0.0,0.9,4.29,421,107,409,176,409,176,373,136,0.0,0.0,4.29
True,True,100.0,100.0,223434,0,0,0,0,0,2,1.9,1.9,0,Igor Julio,0.0,149,False,,2025-08-10T18:00:05.419085Z,45,223434.jpg,0.0,False,dos Santos de Paulo,0.1,False,,a,6,36,0,176,176,254,254,0.0,0.0,Igor,30.0,2023-07-26,1998-02-07,False,p223434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,393,181,393,182,347,160,409,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,414,102,404,172,404,172,572,206,0.0,0.0,0.0
True,True,,,232792,0,0,0,0,0,2,1.9,1.9,0,Tariq,0.0,150,False,,,45,232792.jpg,0.0,False,Lamptey,0.4,False,,a,6,36,0,861,861,2857,2857,0.0,0.0,Lamptey,81.0,2020-01-31,2000-09-30,False,p232792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,401,187,400,187,356,166,416,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,424,109,412,178,412,178,271,101,0.0,0.0,0.0
True,True,,,469142,0,0,0,0,0,2,1.9,1.9,2,Jan Paul,2.0,151,False,,,45,469142.jpg,2.0,False,van Hecke,1.2,False,,a,6,36,2,2883,2883,3303,3303,0.4,0.4,Van Hecke,152.0,2020-09-10,2000-06-08,False,p469142,90,0,0,0,1,0,0,0,0,0,0,0,15,28.0,1.3,0.0,2.9,7,5,1,8,1,0.00,0.13,0.13,0.69,39,12,167,55,386,177,109,31,,,,,,,0.0,0.0,0.13,0.13,0.69,1.0,459,125,124,46,124,46,164,62,1.0,0.0,8.0
True,True,,,111478,0,0,0,0,0,2,1.9,1.9,0,Joël,0.0,152,False,,,45,111478.jpg,0.0,False,Veltman,0.2,False,,a,6,36,0,251,251,1720,1720,0.0,0.0,Veltman,152.0,2020-07-29,1992-01-15,False,p111478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,374,169,372,170,321,143,390,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,380,77,383,159,383,159,339,121,0.0,0.0,0.0
True,True,0.0,0.0,110735,0,0,0,0,0,2,0.0,0.0,0,Adam,0.0,153,False,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,45,110735.jpg,0.0,False,Webster,0.0,False,,i,6,36,0,39,39,238,238,0.0,0.0,Webster,241.0,2019-08-03,1995-01-04,False,p110735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,373,168,371,169,320,142,389,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,379,76,382,158,382,158,659,223,0.0,0.0,0.0
True,False,0.0,0.0,439135,0,0,0,0,0,2,0.0,0.0,0,Eiran,0.0,154,False,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,40,439135.jpg,0.0,False,Cashin,0.0,False,,u,6,36,0,0,0,178,178,0.0,0.0,Cashin,104.0,2025-01-31,2001-11-09,False,p439135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,290,114,286,114,228,80,306,116,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,614,173,298,103,298,103,663,224,0.0,0.0,0.0
True,True,,,589100,0,0,0,0,0,2,1.0,1.0,0,Jacob,0.0,155,False,,,40,589100.jpg,0.0,False,Slater,0.2,False,,a,6,36,0,447,447,857,857,0.0,0.0,Slater,,,,False,p589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,351,152,348,153,293,122,367,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,684,220,360,142,360,142,380,140,0.0,0.0,0.0
True,True,,,547720,0,0,0,0,0,2,1.0,1.0,0,Charlie,0.0,156,False,,,40,547720.jpg,0.0,False,Tasker,0.2,False,,a,6,36,0,323,323,713,713,0.0,0.0,Tasker,,,,False,p547720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,333,139,330,140,275,109,349,141,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,665,206,342,129,342,129,418,163,0.0,0.0,0.0
True,True,,,451340,0,0,0,0,0,3,2.2,2.2,2,Mitoma,2.0,157,False,,,65,451340.jpg,2.0,False,Kaoru,6.8,False,,a,6,36,2,10157,10157,51847,51847,0.3,0.3,Mitoma,108.0,2021-08-09,1997-05-20,False,p451340,82,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.4,8.0,0.6,0,0,0,0,1,0.07,0.04,0.11,0.49,675,297,142,86,85,50,231,111,,,,,,,0.08,0.0,0.04,0.12,0.54,0.0,67,47,159,85,159,85,63,20,1.1,1.1,0.0
True,True,,,463067,0,0,0,0,0,3,2.1,2.1,6,Georginio,6.0,158,False,,,60,463067.jpg,6.0,False,Rutter,1.4,False,,a,6,36,6,7702,7702,9900,9900,1.0,1.0,Georginio,73.0,2024-08-19,2002-04-20,False,p463067,68,0,1,1,0,0,0,0,0,0,0,0,13,2.2,1.2,15.0,1.8,0,1,0,1,1,0.07,0.00,0.07,0.49,219,101,178,101,58,35,165,78,,,,,,,0.09,0.0,0.0,0.09,0.65,0.0,106,73,57,14,57,14,155,52,1.32,1.32,1.32
True,True,0.0,0.0,109345,0,0,0,0,0,3,0.0,0.0,0,Solly,0.0,159,False,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,60,109345.jpg,0.0,False,March,0.0,False,,i,6,36,0,18,18,630,630,0.0,0.0,March,241.0,2012-07-01,1994-07-20,False,p109345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,656,284,663,287,657,283,663,287,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,84,58,660,287,660,287,647,281,0.0,0.0,0.0
True,True,,,592031,0,0,0,0,0,3,2.1,2.1,3,Yankuba,3.0,160,False,,,60,592031.jpg,3.0,False,Minteh,1.2,False,,a,6,36,3,2072,2072,10421,10421,0.5,0.5,Minteh,78.0,2024-07-01,2004-07-22,False,p592031,68,0,0,1,0,0,0,0,0,0,0,0,7,0.4,2.9,12.0,1.5,1,3,0,4,1,0.09,0.02,0.11,0.49,238,113,135,82,63,38,189,87,,,,,,,0.12,0.0,0.03,0.15,0.65,0.0,115,77,101,46,101,46,169,55,1.32,1.32,5.29
True,True,0.0,0.0,474120,0,0,0,0,0,3,0.0,0.0,0,Julio,0.0,161,False,Knee injury - Expected back 18 Oct,2025-08-10T18:00:05.470138Z,55,474120.jpg,0.0,False,Enciso Espínola,0.0,False,,i,6,36,0,21,21,831,831,0.0,0.0,Enciso,168.0,2022-06-17,2004-01-23,False,p474120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,638,274,645,278,636,271,647,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,185,118,644,278,644,278,624,266,0.0,0.0,0.0
True,True,,,513433,0,0,0,0,0,3,2.0,2.0,1,Brajan,1.0,162,False,,,55,513433.jpg,1.0,False,Gruda,0.0,False,,a,6,36,1,125,125,440,440,0.2,0.2,Gruda,80.0,2024-08-14,2004-05-31,False,p513433,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.2,0.3,4.0,0.5,0,1,1,2,0,0.38,0.00,0.38,0.21,243,115,222,118,124,68,235,113,2.0,,6.0,,,,4.89,0.0,0.0,4.89,2.7,12.86,201,128,224,113,224,113,580,228,0.0,0.0,25.71
True,True,,,532529,0,0,0,0,0,3,2.0,2.0,0,Jack,0.0,163,False,,,55,532529.jpg,0.0,False,Hinshelwood,0.1,False,,a,6,36,0,80,80,1313,1313,0.0,0.0,Hinshelwood,241.0,2022-12-30,2005-04-11,False,p532529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,649,280,657,284,649,278,659,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,203,130,656,284,656,284,488,167,0.0,0.0,0.0
True,True,,,219249,0,0,0,0,1,3,2.0,2.0,10,Matt,10.0,164,True,,,55,219249.jpg,10.0,False,O'Riley,0.8,False,,a,6,36,10,40269,40269,5808,5808,1.8,1.8,O'Riley,58.0,2024-08-26,2000-11-21,False,p219249,87,1,0,1,0,0,0,0,0,0,0,2,24,45.8,44.3,25.0,11.5,0,0,3,3,1,0.79,0.14,0.93,0.49,13,5,9,8,29,15,8,4,1.0,,2.0,,2.0,,0.82,0.0,0.14,0.96,0.51,0.0,154,100,10,2,10,2,199,65,1.03,1.03,3.1
True,True,,,516211,0,0,0,0,0,3,2.0,2.0,0,Abdallah,0.0,165,False,,,55,516211.jpg,0.0,False,Sima,0.0,False,,a,6,36,0,58,58,235,235,0.0,0.0,Sima,189.0,2021-08-30,2001-06-17,False,p516211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,648,279,656,283,648,277,658,283,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,202,129,655,283,655,283,638,276,0.0,0.0,0.0
True,True,,,509416,0,0,0,0,0,3,1.5,1.5,3,Yasin,3.0,166,False,,,50,509416.jpg,3.0,False,Ayari,0.2,False,,a,6,36,3,653,653,1199,1199,0.6,0.6,Ayari,206.0,2023-01-30,2003-10-06,False,p509416,90,0,0,0,1,0,0,0,0,0,0,1,20,7.2,3.2,2.0,1.2,3,6,1,10,1,0.00,0.12,0.12,0.69,162,60,129,78,154,85,205,96,3.0,,5.0,,,,0.0,0.0,0.12,0.12,0.69,1.0,334,208,90,36,90,36,363,120,1.0,0.0,10.0
True,True,,,535301,0,0,0,0,0,3,1.5,1.5,3,Carlos,3.0,167,False,,,50,535301.jpg,3.0,False,Baleba,4.7,False,,a,6,36,3,14321,14321,25903,25903,0.6,0.6,Baleba,38.0,2023-08-29,2004-01-03,False,p535301,68,0,0,1,0,0,0,0,0,0,0,0,9,4.0,11.9,1.0,1.7,5,5,1,11,1,0.02,0.01,0.03,0.49,191,80,81,54,176,98,171,80,,,,,,,0.03,0.0,0.01,0.04,0.65,0.0,339,212,91,37,91,37,72,25,1.32,1.32,14.56
True,True,,,536916,0,0,0,0,0,3,1.5,1.5,0,Facundo,0.0,168,False,,,50,536916.jpg,0.0,False,Buonanotte,0.2,False,,a,6,36,0,127,127,1866,1866,0.0,0.0,Buonanotte,10.0,2023-01-01,2004-12-23,False,p536916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,586,240,590,244,570,231,595,244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,340,213,594,246,594,246,377,125,0.0,0.0,0.0
True,True,,,514254,0,0,0,0,0,3,1.5,1.5,0,Diego,0.0,169,False,,,50,514254.jpg,0.0,False,Gómez Amarilla,0.1,False,,a,6,36,0,137,137,426,426,0.0,0.0,Gomez,168.0,2025-01-01,2003-03-27,False,p514254,21,0,0,0,1,0,0,0,1,0,0,0,7,7.6,11.3,7.0,2.6,1,2,2,5,0,0.03,0.03,0.06,0.21,159,58,86,57,90,53,126,61,,,3.0,,,,0.13,0.0,0.13,0.26,0.9,4.29,336,209,591,243,591,243,541,203,0.0,0.0,21.43
True,True,,,15157,0,0,0,0,0,3,1.5,1.5,1,James,1.0,170,False,,,50,15157.jpg,1.0,False,Milner,0.1,False,,a,6,36,1,389,389,807,807,0.2,0.2,Milner,241.0,2023-07-01,1986-01-04,False,p15157,2,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.21,513,193,233,121,481,178,528,201,,,,,,,0.0,0.0,0.0,0.0,9.45,45.0,216,138,198,95,198,95,478,160,0.0,0.0,0.0
True,True,,,441192,0,0,0,0,0,3,1.5,1.5,0,Jeremy,0.0,171,False,,,50,441192.jpg,0.0,False,Sarmiento Morante,0.0,False,,a,6,36,0,30,30,295,295,0.0,0.0,Sarmiento,62.0,2021-09-21,2002-06-16,False,p441192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,560,224,567,230,542,213,573,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301,186,570,231,570,231,606,251,0.0,0.0,0.0
True,True,100.0,100.0,549074,0,0,0,0,0,3,1.5,1.5,0,Tom,0.0,172,False,,2025-08-10T18:00:05.491553Z,50,549074.jpg,0.0,False,Watson,0.0,False,,a,6,36,0,71,71,181,181,0.0,0.0,Watson,241.0,2025-06-01,2006-04-08,False,p549074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,587,241,591,245,571,232,596,245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,342,215,595,247,595,247,627,269,0.0,0.0,0.0
True,True,,,467779,0,0,0,0,0,3,1.5,1.5,4,Mats,4.0,173,False,,,50,467779.jpg,4.0,False,Wieffer,0.1,False,,a,6,36,4,562,562,394,394,0.8,0.8,Wieffer,152.0,2024-07-06,1999-11-16,False,p467779,90,0,0,0,1,0,0,0,0,0,0,0,18,24.8,2.8,21.0,4.9,8,6,5,19,1,0.02,0.02,0.04,0.69,51,19,137,83,38,20,56,34,,,,,,,0.02,0.0,0.02,0.04,0.69,1.0,312,193,82,31,82,31,549,210,1.0,0.0,19.0
True,False,0.0,0.0,611695,0,0,0,0,0,3,0.0,0.0,0,Malick,0.0,174,False,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,50,611695.jpg,0.0,False,Yalcouyé,0.0,False,,u,6,36,0,0,0,363,363,0.0,0.0,Yalcouye,54.0,2024-07-12,2005-11-18,False,p611695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,596,248,600,252,581,240,605,252,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,353,224,603,253,603,253,654,286,0.0,0.0,0.0
True,True,,,567121,0,0,0,0,0,3,1.0,1.0,0,Joe,0.0,175,False,,,45,567121.jpg,0.0,False,Knight,0.1,False,,a,6,36,0,387,387,580,580,0.0,0.0,Knight,,,,False,p567121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,479,170,483,179,446,155,494,178,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,528,286,493,182,493,182,507,180,0.0,0.0,0.0
True,True,,,550141,0,0,0,0,0,3,1.0,1.0,0,Adrian,0.0,176,False,,,45,550141.jpg,0.0,False,Mazilu,0.0,False,,a,6,36,0,149,149,276,276,0.0,0.0,Mazilu,,,,False,p550141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,468,163,472,172,434,148,483,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,516,279,483,175,483,175,594,240,0.0,0.0,0.0
True,True,,,513834,0,0,0,0,0,3,1.0,1.0,0,Andrew,0.0,177,False,,,45,513834.jpg,0.0,False,Moran,0.1,False,,a,6,36,0,281,281,393,393,0.0,0.0,Moran,104.0,2021-08-23,2003-10-15,False,p513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,449,150,453,159,415,135,464,158,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,494,264,463,162,463,162,553,214,0.0,0.0,0.0
True,True,,,50175,0,0,0,0,0,4,2.2,2.2,1,Danny,1.0,178,False,,,65,50175.jpg,1.0,False,Welbeck,4.2,False,,a,6,36,1,7844,7844,46487,46487,0.2,0.2,Welbeck,241.0,2020-10-18,1990-11-26,False,p50175,21,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.6,2.0,0.5,0,0,1,1,0,0.00,0.00,0.00,0.21,220,15,204,17,166,25,239,25,,,1.0,,1.0,,0.0,0.0,0.0,0.0,0.9,4.29,44,15,237,21,237,21,79,15,0.0,0.0,4.29
