first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Harry,Boyes,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Femi,Seriki,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
William,Osula,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Theo,Walcott,MID,76,3,4,1629,28,248.0,269.8,366.0,2,88.0,5,0.0,4.2
Takumi,Minamino,MID,48,3,0,999,18,92.3,168.2,281.0,2,54.0,2,0.09,4.32
Shane,Long,FWD,12,0,0,201,6,6.4,9.8,19.0,0,3.4,1,0.0,0.0
Ryan,Bertrand,DEF,78,0,2,2598,51,271.8,306.8,135.0,4,71.4,8,0.17,2.7
Alex,McCarthy,GK,94,0,0,2700,57,0.0,741.2,0.0,8,74.0,7,0.07,3.13
Oriol,Romeu Vidal,MID,52,1,1,1762,25,229.1,349.2,98.0,4,67.6,6,0.31,2.66
Nathan,Redmond,MID,67,2,3,1727,39,400.4,297.0,477.0,3,117.1,1,0.05,3.49
Danny,Ings,FWD,131,12,4,2172,40,300.7,634.6,866.0,21,178.4,6,0.04,5.43
Jack,Stephens,DEF,41,0,0,1537,39,85.6,351.0,104.0,6,54.2,4,0.12,2.4
Stuart,Armstrong,MID,115,4,7,2764,56,496.7,541.2,457.0,4,149.4,8,0.1,3.74
Jannik,Vestergaard,DEF,86,3,1,2574,47,102.1,671.8,294.0,4,106.7,6,0.14,3.01
James,Ward-Prowse,MID,156,8,7,3420,68,971.2,940.0,355.0,17,226.5,9,0.13,4.11
Angus,Gunn,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sofiane,Boufal,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Josh,Sims,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kyle,Walker-Peters,DEF,93,0,3,2646,41,262.2,497.6,316.0,7,107.5,9,0.14,3.16
Jan,Bednarek,DEF,94,1,1,3100,62,75.0,692.0,164.0,11,93.1,9,0.17,2.73
Che,Adams,FWD,137,9,7,2662,51,488.6,581.8,964.0,16,203.4,7,0.03,4.63
Yan,Valery,DEF,3,0,0,101,4,22.1,26.0,12.0,0,6.0,0,0.0,0.0
William,Smallbone,MID,5,0,0,171,5,7.4,16.8,9.0,0,3.3,0,0.0,0.0
Jake,Vokins,DEF,1,0,0,66,2,14.8,1.8,0.0,0,1.7,0,0.0,0.0
Michael,Obafemi,FWD,4,0,0,57,2,10.8,5.6,4.0,0,2.0,0,0.0,0.0
Moussa,Djenepo,MID,46,1,2,1229,27,97.7,178.0,170.0,0,44.1,3,0.37,3.37
Mohammed,Salisu,DEF,14,0,0,841,19,29.9,188.2,34.0,0,25.4,0,0.11,1.5
Fraser,Forster,GK,30,0,0,720,11,0.0,191.0,0.0,0,19.1,2,0.0,3.75
Nathan,Tella,MID,36,1,2,735,11,86.0,94.6,203.0,2,38.2,2,0.24,4.41
Ibrahima,Diallo,MID,31,0,0,1010,22,143.2,120.4,66.0,0,32.9,3,0.27,2.76
Daniel,N'Lundulu,FWD,13,0,0,102,1,12.2,3.2,16.0,0,3.1,0,0.0,0.0
Kayne,Ramsay,DEF,-3,0,0,90,9,0.0,13.2,0.0,0,1.3,0,0.0,0.0
Kgaogelo,Chauke,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Lewis,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Will,Ferry,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Allan,Tchaptchet,DEF,0,0,0,12,3,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Caleb,Watts,MID,2,0,0,36,0,4.4,5.4,0.0,0,0.9,0,0.0,0.0
Alexandre,Jankewitz,MID,-1,0,0,2,9,0.3,4.4,0.0,0,0.5,0,0.0,0.0
Ryan,Finnigan,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hugo,Lloris,GK,149,0,0,3420,45,0.0,868.0,0.0,13,86.7,12,0.0,3.92
Danny,Rose,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Moussa,Sissoko,MID,44,0,0,1576,22,94.5,182.2,69.0,2,34.6,5,0.17,2.51
Toby,Alderweireld,DEF,88,1,0,2240,25,106.5,559.8,178.0,4,84.6,10,0.08,3.54
Erik,Lamela,MID,28,1,1,700,17,137.1,115.2,236.0,0,48.4,1,0.64,3.6
Harry,Kane,FWD,242,23,14,3083,39,659.1,1318.2,1585.0,40,355.9,12,0.03,7.06
Serge,Aurier,DEF,80,2,3,1605,22,267.6,412.2,194.0,4,87.4,6,0.0,4.49
Heung-Min,Son,MID,228,17,11,3119,36,1049.9,1052.2,1046.0,26,315.2,13,0.0,6.58
Eric,Dier,DEF,77,0,0,2520,34,82.2,577.0,114.0,2,77.4,8,0.11,2.75
Lucas,Rodrigues Moura da Silva,MID,80,3,5,1397,18,258.4,322.4,298.0,5,87.7,4,0.06,5.15
Paulo,Gazzaniga,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bamidele,Alli,MID,30,0,2,613,9,132.1,103.4,165.0,0,39.9,3,0.0,4.4
Ben,Davies,DEF,52,0,2,1340,16,136.8,232.8,65.0,1,43.4,4,0.07,3.49
Pierre-Emile,Højbjerg,MID,107,2,4,3420,45,308.7,728.8,146.0,6,118.4,12,0.24,2.82
Harry,Winks,MID,19,0,0,856,16,77.6,128.2,24.0,0,22.8,1,0.53,2.0
Davinson,Sánchez,DEF,43,0,0,1486,22,20.0,319.2,114.0,3,45.5,4,0.06,2.6
Ryan,Sessegnon,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Steven,Bergwijn,MID,55,1,4,1202,15,190.9,161.4,180.0,2,52.8,5,0.22,4.12
Gedson,Carvalho Fernandes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Japhet,Tanganga,DEF,14,0,0,487,8,29.5,68.8,40.0,0,13.8,2,0.37,2.59
Giovani,Lo Celso,MID,35,1,1,939,10,222.8,169.2,155.0,0,54.3,5,0.48,3.35
Oliver,Skipp,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tanguy,Ndombele,MID,99,3,3,2086,24,270.8,408.0,281.0,7,96.2,12,0.13,4.27
Juan,Foyth,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Matt,Doherty,DEF,47,0,2,1238,15,182.4,257.2,79.0,4,52.0,4,0.22,3.42
Joe,Hart,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cameron,Carter-Vickers,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sergio,Reguilón,DEF,89,0,6,2244,31,309.4,361.2,253.0,4,92.5,8,0.2,3.57
Gareth,Bale,MID,113,11,3,912,12,306.5,550.8,507.0,16,136.4,5,0.1,11.15
Carlos Vinicius,Alves Morais,FWD,13,1,0,305,2,26.9,52.6,142.0,0,22.0,1,0.59,3.84
Joe,Rodon,DEF,27,0,0,732,12,3.6,166.2,6.0,3,17.7,2,0.0,3.32
Alfie,Devine,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dane,Scarlett,FWD,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nile,John,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ainsley,Maitland-Niles,DEF,68,0,2,1714,23,128.9,218.2,142.0,1,48.8,6,0.11,3.57
David,Button,GK,2,0,0,90,2,0.0,23.4,0.0,0,2.3,0,0.0,0.0
Callum,Robinson,FWD,79,5,3,1552,42,251.3,259.0,365.0,8,86.6,3,0.0,4.58
Kieran,Gibbs,DEF,5,0,0,810,25,65.1,132.0,10.0,0,20.8,0,0.22,0.56
Hal,Robson-Kanu,FWD,30,2,0,544,12,66.7,101.4,149.0,3,31.5,0,0.33,4.96
Jake,Livermore,MID,25,0,0,1241,35,72.7,136.8,53.0,0,25.9,1,0.22,1.81
Kamil,Grosicki,MID,8,0,1,147,5,35.2,22.4,15.0,0,7.2,0,0.0,0.0
Matt,Phillips,MID,69,2,1,1815,42,388.2,290.0,319.0,3,99.9,3,0.05,3.42
Kyle,Bartley,DEF,79,3,1,2583,53,82.3,675.4,252.0,3,101.0,5,0.14,2.75
Romaine,Sawyers,MID,33,0,0,1486,42,102.4,152.4,13.0,0,26.7,1,0.12,2.0
Ahmed El-Sayed,Hegazy,DEF,6,0,0,90,0,0.3,19.6,0.0,0,2.0,1,0.0,0.0
Charlie,Austin,FWD,5,0,0,135,5,3.9,20.0,26.0,0,5.0,0,0.0,0.0
Kenneth,Zohore,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sam,Johnstone,GK,140,0,1,3330,74,10.0,1213.6,0.0,19,122.4,6,0.03,3.78
Conor,Townsend,DEF,76,0,2,2234,36,343.8,440.2,154.0,8,93.7,6,0.0,3.06
Oluwasemilogo Adesewo Ibidapo,Ajayi,DEF,51,2,1,2779,71,88.3,574.8,202.0,2,86.4,1,0.13,1.65
Jonathan,Leko,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kyle,Edwards,MID,5,0,0,114,3,12.8,13.0,39.0,0,6.4,0,0.0,0.0
Darnell,Furlong,DEF,79,1,3,2931,63,275.0,474.4,276.0,2,102.7,6,0.15,2.43
Sam,Field,MID,3,0,0,61,2,0.5,20.0,0.0,0,2.0,0,0.0,0.0
Dara,O'Shea,DEF,41,0,0,2099,51,71.2,439.8,44.0,1,55.8,3,0.13,1.76
Rekeem,Harper,MID,2,0,0,30,2,2.3,6.0,7.0,0,1.6,0,0.0,0.0
Robert,Snodgrass,MID,14,0,0,528,14,56.0,76.4,75.0,0,20.7,0,0.34,2.39
Grady,Diangana,MID,39,1,0,1230,33,102.3,169.4,162.0,0,43.4,1,0.0,2.85
Matheus,Pereira,MID,153,11,7,2574,58,873.6,744.0,661.0,15,227.9,6,0.1,5.35
Cedric,Kipre,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Branislav,Ivanovic,DEF,20,0,0,764,19,12.7,117.8,61.0,0,19.1,2,0.24,2.36
Conor,Gallagher,MID,71,2,2,2530,48,320.1,437.2,276.0,3,103.2,5,0.39,2.53
Filip,Krovinovic,MID,17,0,0,541,11,103.6,74.4,50.0,0,22.8,1,0.0,2.83
Karlan,Grant,FWD,41,1,0,1120,26,63.8,93.0,259.0,3,41.2,3,0.08,3.29
Lee,Peltier,DEF,2,0,0,228,8,20.3,45.6,0.0,0,6.7,0,0.0,0.0
Cheikh,Diaby,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andy,Lonergan,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mbaye,Diagne,FWD,57,3,5,1188,17,130.8,180.0,346.0,3,65.2,4,0.15,4.32
Okay,Yokuslu,MID,34,0,1,1316,20,88.6,200.0,91.0,0,38.0,4,0.27,2.33
Caleb,Taylor,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Taylor,Gardner-Hickman,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Toby,King,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tim,Iroegbunam,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jesse,Lingard,MID,106,9,5,1423,19,288.2,487.0,530.0,15,130.4,4,0.19,6.7
Mark,Noble,MID,27,0,0,701,15,88.6,80.4,7.0,0,17.6,0,0.13,3.47
David,Martin,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Darren,Randolph,GK,10,0,0,270,3,0.0,46.2,0.0,0,4.7,1,0.0,3.33
Lukasz,Fabianski,GK,133,0,0,3150,44,0.0,745.2,0.0,11,74.4,10,0.06,3.8
Angelo,Ogbonna,DEF,100,3,0,2492,34,56.4,489.8,244.0,5,79.1,9,0.18,3.61
Roberto,Jimenez Gago,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Wilshere,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Aaron,Cresswell,DEF,153,0,11,3170,41,898.6,669.4,96.0,21,166.8,11,0.09,4.34
Andriy,Yarmolenko,MID,17,0,1,362,7,80.3,50.6,106.0,0,23.5,1,0.75,4.23
Michail,Antonio,FWD,118,10,5,1972,25,349.1,517.8,1038.0,19,190.1,6,0.14,5.39
Ryan,Fredericks,DEF,28,1,1,564,9,166.8,155.2,96.0,0,41.9,1,0.32,4.47
Manuel,Lanzini,MID,28,1,1,556,5,153.0,121.4,102.0,0,37.5,1,0.16,4.53
Felipe Anderson,Pereira Gomes,MID,2,0,0,2,0,0.4,2.4,2.0,0,0.5,0,0.0,0.0
Sébastien,Haller,FWD,41,3,0,932,12,131.6,169.6,361.0,4,66.2,3,0.0,3.96
Arthur,Masuaku,DEF,42,0,2,1006,15,200.5,187.4,62.0,4,45.0,4,0.18,3.76
Fabián,Balbuena,DEF,39,1,0,1197,19,9.0,260.8,79.0,0,35.0,4,0.15,2.93
Jordan,Hugill,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jarrod,Bowen,MID,141,8,6,2556,33,493.5,529.8,812.0,8,183.7,9,0.0,4.96
Albian,Ajeti,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Declan,Rice,MID,86,2,1,2880,37,343.8,561.2,303.0,2,121.3,11,0.06,2.69
Tomas,Soucek,MID,147,10,2,3420,47,271.1,889.8,925.0,16,208.8,11,0.21,3.87
Pablo,Fornals,MID,125,5,7,2571,33,441.3,491.8,631.0,10,156.5,9,0.11,4.38
Issa,Diop,DEF,42,2,0,1379,22,17.4,375.6,48.0,1,44.3,2,0.2,2.74
Ben,Johnson,DEF,25,1,0,516,10,63.7,98.0,28.0,0,18.9,1,0.17,4.36
Vladimir,Coufal,DEF,128,0,9,3054,43,670.9,693.8,220.0,12,158.7,9,0.09,3.77
Craig,Dawson,DEF,75,3,0,1925,25,30.2,433.6,219.0,3,68.4,7,0.19,3.51
Saïd,Benrahma,MID,73,1,6,1376,19,371.9,301.0,371.0,4,104.6,3,0.0,4.77
Frederik,Alves,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ademipo,Odubeko,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Conor,Coventry,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jamal,Baptiste,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nathan,Trott,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
John,Ruddy,GK,4,0,0,91,1,0.0,25.4,0.0,0,2.5,0,0.0,0.0
João Filipe Iria,Santos Moutinho,MID,73,1,1,2526,40,726.9,478.4,113.0,4,132.2,6,0.14,2.6
Rui Pedro,dos Santos Patrício,GK,132,0,0,3330,51,0.0,763.6,0.0,12,76.1,10,0.03,3.57
Ryan,Bennett,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Willy,Boly,DEF,68,1,1,1879,29,46.1,414.0,182.0,4,64.2,6,0.1,3.26
Conor,Coady,DEF,106,1,0,3303,51,40.1,692.2,85.0,7,82.0,10,0.14,2.89
Raúl,Jiménez,FWD,43,4,1,824,10,96.2,177.4,275.0,7,55.0,4,0.0,4.7
Romain,Saïss,DEF,99,3,0,2407,40,101.2,584.6,347.0,11,103.4,8,0.07,3.7
Jonathan,Castro Otto,DEF,16,0,0,496,4,31.8,61.0,14.0,1,10.8,1,0.0,2.9
Léo,Bonatini,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Leander,Dendoncker,MID,77,1,2,2498,33,261.4,386.4,343.0,2,99.2,11,0.14,2.77
Adama,Traoré,MID,94,2,4,2640,41,751.0,475.4,645.0,5,187.2,7,0.14,3.2
Rúben Diogo,da Silva Neves,MID,104,5,1,2670,42,455.0,697.2,445.0,10,159.9,8,0.27,3.51
Oskar,Buur,DEF,1,0,0,22,0,0.5,0.6,0.0,0,0.1,0,0.0,0.0
Daniel,Castelo Podence,MID,75,3,2,1661,24,322.0,285.6,456.0,5,106.2,8,0.16,4.06
Max,Kilman,DEF,58,0,1,1307,11,67.4,249.6,78.0,8,39.4,5,0.28,3.99
Rúben Gonçalo,Silva Nascimento Vinagre,DEF,1,0,0,172,7,25.3,31.2,0.0,0,5.7,0,0.0,0.0
Matija,Sarkic,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Morgan,Gibbs-White,MID,22,1,0,407,6,112.8,85.0,114.0,3,31.3,0,0.22,4.86
Pedro,Lomba Neto,MID,124,5,8,2549,38,1007.3,594.2,722.0,10,232.5,9,0.14,4.38
Bruno André,Cavaco Jordao,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Leonardo,Campana,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Fabio,Silva,FWD,72,4,3,1352,29,166.1,238.2,758.0,5,114.9,0,0.13,4.79
Fernando,Marçal,DEF,19,0,0,618,9,61.7,102.6,13.0,0,17.9,1,0.29,2.77
Vitor,Ferreira,MID,26,0,1,509,8,179.0,80.0,72.0,0,33.3,0,0.0,4.6
Ki-Jana,Hoever,DEF,13,0,0,573,11,59.7,100.4,26.0,0,18.7,0,0.16,2.04
Nélson,Cabral Semedo,DEF,109,1,3,2983,45,412.9,595.2,297.0,11,130.7,9,0.15,3.29
Meritan,Shabani,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rayan,Ait Nouri,DEF,54,1,1,1400,23,234.5,243.2,196.0,6,67.4,3,0.06,3.47
Owen,Otasowie,MID,9,0,1,185,6,25.9,38.2,34.0,0,9.8,0,0.0,0.0
Theo,Corbeanu,MID,1,0,0,8,0,15.1,9.0,0.0,0,2.4,0,0.0,0.0
Taylor,Perry,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luke,Cundle,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Richards,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Christian,Marques,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andreas,Söndergaard,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Patrick,Cutrone,FWD,2,0,0,23,0,0.0,0.0,4.0,0,0.2,0,0.0,0.0
Nigel,Lonwijk,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Willian José,Da Silva,FWD,40,1,1,1106,13,165.9,89.6,256.0,3,50.9,5,0.0,3.25
Hugo,Bueno,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
