first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Pontus,Jansson,DEF,122,3,4,3321,56,67.1,766.4,476.0,13,131.4,8,0.19,3.31
Christian,Nørgaard,MID,101,3,4,3054,51,409.8,694.8,434.0,5,154.3,8,0.24,2.98
Ivan,Toney,FWD,139,12,5,2908,47,572.0,717.8,1284.0,19,257.4,8,0.25,4.3
Tariqe,Fosu-Henry,MID,1,0,0,16,0,4.8,5.2,21.0,0,3.1,0,0.0,0.0
David,Raya Martin,GK,95,0,0,2160,27,10.0,575.6,0.0,5,58.3,8,0.04,3.96
Sergi,Canós,MID,81,3,3,2077,36,282.9,359.2,422.0,5,106.5,8,0.3,3.51
Pelenda Joshua,Dasilva,MID,7,0,0,250,6,40.9,28.6,30.0,0,9.8,0,0.0,0.0
Rico,Henry,DEF,108,3,0,2775,41,324.4,444.8,233.0,4,100.1,9,0.06,3.5
Vitaly,Janelt,MID,90,4,0,2295,37,330.0,440.2,399.0,8,116.7,9,0.12,3.53
Saman,Ghoddos,MID,30,1,2,524,4,96.3,128.4,133.0,0,36.0,1,0.34,5.15
Mathias,Jensen,MID,54,0,1,1590,30,508.0,242.8,181.0,2,93.3,3,0.0,3.06
Charlie,Goode,DEF,10,0,0,448,6,82.7,54.8,24.0,0,16.0,1,0.6,2.01
Marcus,Forss,FWD,11,0,1,203,4,12.5,20.8,55.0,0,8.7,0,0.0,0.0
Mads,Roerslev Rasmussen,DEF,41,1,1,1232,27,125.8,200.2,81.0,4,40.8,1,0.07,3.0
Mads,Bech Sørensen,DEF,22,0,0,833,14,69.4,112.8,44.0,1,22.6,2,0.32,2.38
Ethan,Pinnock,DEF,90,1,1,2694,43,151.7,648.8,335.0,7,113.5,7,0.03,3.01
Ellery,Balcombe,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jan,Zamburek,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Patrik,Gunnarsson,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Halil,Dervişoğlu,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bryan,Mbeumo,MID,119,4,7,2905,47,508.9,441.2,927.0,6,186.7,9,0.12,3.69
Mads,Bidstrup,MID,4,0,0,36,0,0.7,6.6,0.0,0,0.8,0,0.0,0.0
Frank,Onyeka,MID,35,0,2,1040,19,73.5,93.0,174.0,0,33.7,3,0.35,3.03
Kristoffer,Ajer,DEF,81,1,3,1995,32,123.5,381.2,184.0,5,69.0,8,0.23,3.65
Dominic,Thompson,DEF,3,0,0,146,3,1.2,15.8,6.0,0,2.3,0,0.0,0.0
Shandon,Baptiste,MID,35,1,0,898,15,120.2,132.8,145.0,2,39.6,2,0.1,3.51
Yoane,Wissa,MID,92,7,2,1268,22,105.6,318.8,379.0,6,79.6,3,0.0,6.53
Álvaro,Fernández,GK,31,0,0,1080,24,0.0,353.2,0.0,2,35.2,1,0.0,2.58
Finley,Stevens,DEF,1,0,0,14,0,10.3,8.6,2.0,0,2.1,0,0.0,0.0
Mathias,Jorgensen,DEF,18,1,0,516,10,44.9,108.6,57.0,0,21.1,1,0.35,3.14
Paris,Maghoma,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Matthew,Cox,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Maxwell,Haygarth,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nathan,Young-Coombes,FWD,1,0,0,3,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Myles,Peart-Harris,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jonas,Lössl,GK,2,0,0,180,5,0.0,15.4,0.0,0,1.6,0,0.0,0.0
Christian,Eriksen,MID,43,1,4,938,10,428.6,269.4,172.0,2,86.8,4,0.1,4.13
Julian,Jeanvier,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Adam,Lallana,MID,44,0,1,1559,20,162.9,209.4,173.0,0,54.6,6,0.23,2.54
Jason,Steele,GK,2,0,0,90,2,0.0,28.8,0.0,0,2.9,0,0.0,0.0
Pascal,Groß,MID,88,2,5,2033,24,902.5,412.6,345.0,7,166.2,8,0.04,3.9
Shane,Duffy,DEF,48,1,1,1434,19,58.2,380.6,282.0,3,72.2,4,0.44,3.01
Davy,Pröpper,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Dunk,DEF,92,1,0,2573,33,63.0,551.8,327.0,7,94.2,10,0.14,3.22
Solomon,March,MID,61,0,2,1733,23,512.0,259.6,285.0,0,105.6,7,0.05,3.17
Adam,Webster,DEF,59,2,0,1429,20,50.1,387.8,112.0,6,55.1,4,0.31,3.72
Joël,Veltman,DEF,95,1,1,2874,39,274.6,532.8,148.0,5,95.8,8,0.19,2.97
Neal,Maupay,FWD,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89
Leandro,Trossard,MID,141,8,4,2803,33,708.3,627.6,1020.0,16,235.4,11,0.06,4.53
Mathew,Ryan,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alireza,Jahanbakhsh,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bernardo,Fernandes Da Silva Junior,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Robert,Sánchez,GK,126,0,0,3330,42,30.0,804.6,0.0,8,83.4,11,0.11,3.41
Yves,Bissouma,MID,66,1,2,2110,28,167.1,425.6,126.0,9,71.8,7,0.43,2.82
Tariq,Lamptey,DEF,74,0,2,1547,21,353.4,246.0,172.0,7,76.8,6,0.23,4.31
Aaron,Connolly,FWD,5,0,0,154,1,13.1,2.4,18.0,0,3.1,0,0.0,0.0
Steven,Alzate,MID,13,0,0,401,7,40.8,70.2,21.0,0,13.3,0,0.0,2.92
Alexis,Mac Allister,MID,93,5,2,2112,29,455.6,494.0,540.0,8,148.8,6,0.17,3.96
Jakub,Moder,MID,58,0,3,1694,23,286.0,239.6,372.0,0,90.3,5,0.05,3.08
Danny,Welbeck,FWD,89,6,4,1469,16,195.1,302.4,528.0,13,101.5,5,0.0,5.45
Enock,Mwepu,MID,58,2,5,990,13,142.9,241.8,199.0,5,58.0,3,0.18,5.27
Kjell,Scherpen,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Florin,Andone,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andi,Zeqiri,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Michal,Karbownik,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Taylor,Richards,MID,2,0,0,23,0,12.8,4.6,8.0,0,2.5,0,0.0,0.0
Moisés,Caicedo,MID,27,1,1,660,6,49.9,136.8,92.0,1,27.9,4,0.27,3.68
Haydon,Roberts,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marc,Cucurella,DEF,126,1,1,3089,39,671.9,659.6,181.0,21,151.6,11,0.17,3.67
Jürgen,Locadia,FWD,1,0,0,22,0,1.1,0.0,3.0,0,0.1,0,0.0,0.0
Jeremy,Sarmiento,MID,5,0,0,44,2,2.4,2.8,2.0,0,0.8,0,0.0,0.0
Ed,Turns,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marc,Leonard,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Evan,Ferguson,FWD,1,0,0,22,1,4.8,2.0,2.0,0,0.9,0,0.0,0.0
Thomas,McGill,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Odeluga,Offiah,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Tarkowski,DEF,83,1,2,3106,51,106.8,881.4,307.0,5,129.7,7,0.32,2.41
Phil,Bardsley,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Erik,Pieters,DEF,37,0,1,726,5,43.4,179.0,48.0,1,27.0,4,0.12,4.59
Jack,Cork,MID,48,1,0,1670,26,103.9,168.0,72.0,3,34.3,6,0.22,2.59
Dale,Stephens,MID,4,0,0,123,0,12.4,12.8,1.0,0,2.6,1,0.0,0.0
Kevin,Long,DEF,7,0,0,408,7,0.2,28.4,20.0,0,4.9,0,0.22,1.54
Jay,Rodriguez,FWD,60,2,3,1365,15,166.0,176.4,455.0,4,78.4,6,0.2,3.96
Ashley,Barnes,FWD,32,1,0,793,19,90.7,77.0,192.0,2,34.5,1,0.45,3.63
Ben,Mee,DEF,74,3,0,1839,25,63.4,463.8,238.0,3,76.6,6,0.15,3.62
Ashley,Westwood,MID,63,0,4,2286,40,517.1,298.2,153.0,2,96.5,4,0.28,2.48
Johann Berg,Gudmundsson,MID,33,0,1,1097,19,137.5,134.0,193.0,0,46.5,3,0.16,2.71
Matthew,Lowton,DEF,65,1,3,1771,30,264.9,404.2,95.0,5,76.5,4,0.2,3.3
Matej,Vydra,FWD,46,2,3,665,7,77.5,172.4,239.0,4,48.4,2,0.14,6.23
Nick,Pope,GK,130,0,0,3240,47,20.0,875.6,0.0,12,89.7,9,0.03,3.61
Charlie,Taylor,DEF,78,0,3,2730,48,310.5,552.8,50.0,8,91.3,5,0.1,2.57
Will,Norris,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Josh,Brownhill,MID,92,2,3,2952,45,560.8,565.8,277.0,8,140.6,7,0.3,2.8
Josh,Benson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bailey,Peacock-Farrell,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dwight,McNeil,MID,84,0,1,3104,49,729.5,556.8,489.0,1,178.0,9,0.03,2.44
Nathan,Collins,DEF,55,2,0,1670,26,62.4,426.6,246.0,1,73.7,5,0.16,2.96
Wayne,Hennessey,GK,4,0,0,180,6,30.0,62.8,0.0,0,9.3,0,0.0,0.0
Lewis,Richardson,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bobby,Thomas,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Owen,Dodgson,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Aaron,Lennon,MID,60,2,1,1541,25,136.2,190.2,218.0,1,54.1,4,0.12,3.5
Maxwel,Cornet,MID,104,9,2,1764,24,246.9,390.2,547.0,9,118.4,5,0.1,5.31
Connor,Roberts,DEF,69,1,1,1689,23,195.6,299.4,98.0,6,59.3,6,0.11,3.68
Wout,Weghorst,FWD,55,2,3,1448,20,188.0,203.0,360.0,6,74.9,6,0.19,3.42
Sam,Waller,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dara,Costelloe,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joseph,McGlynn,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Mancini,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
César,Azpilicueta,DEF,87,1,3,2067,23,305.0,450.8,212.0,2,96.9,7,0.13,3.79
Olivier,Giroud,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Thiago,Emiliano da Silva,DEF,130,3,1,2649,28,132.0,801.4,229.0,14,116.4,11,0.07,4.42
Marcos,Alonso,DEF,128,4,5,2164,22,677.3,560.2,566.0,14,180.6,9,0.33,5.32
Jorge Luiz,Frello Filho,MID,106,6,2,2271,16,429.3,605.8,214.0,11,125.1,12,0.2,4.2
Ross,Barkley,MID,14,1,0,174,2,104.8,19.2,38.0,1,16.3,1,0.0,0.0
Mateo,Kovacic,MID,76,2,5,1552,11,407.4,409.6,198.0,7,101.5,8,0.23,4.41
Michy,Batshuayi,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Antonio,Rüdiger,DEF,150,3,3,3035,27,257.4,581.6,484.0,10,132.3,15,0.27,4.45
Kepa,Arrizabalaga,GK,19,0,0,360,2,0.0,95.6,0.0,1,9.6,2,0.0,4.75
N'Golo,Kanté,MID,79,2,5,1769,19,380.6,434.0,221.0,2,103.6,9,0.1,4.02
Hakim,Ziyech,MID,79,4,3,1311,12,429.5,350.6,482.0,9,126.0,7,0.21,5.42
Ruben,Loftus-Cheek,MID,52,0,3,1384,21,291.1,282.8,218.0,1,79.2,5,0.07,3.38
Andreas,Christensen,DEF,69,0,0,1494,11,103.4,296.4,20.0,3,42.0,9,0.12,4.16
Timo,Werner,FWD,62,4,2,1278,17,153.1,207.6,773.0,5,112.7,5,0.07,4.37
Benjamin,Chilwell,DEF,55,3,1,541,2,161.0,175.6,202.0,5,54.0,4,0.0,9.15
Tammy,Abraham,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Christian,Pulisic,MID,77,6,2,1282,10,223.9,317.6,434.0,2,97.5,6,0.14,5.41
Mason,Mount,MID,169,11,11,2358,25,914.8,812.8,931.0,16,265.8,11,0.15,6.45
Ethan,Ampadu,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Callum,Hudson-Odoi,MID,49,1,4,958,8,326.9,175.4,326.0,1,82.7,6,0.09,4.6
Kai,Havertz,MID,112,8,4,1802,18,301.6,420.4,855.0,5,156.6,10,0.15,5.59
Reece,James,DEF,141,5,9,1863,22,696.1,582.0,436.0,26,171.5,7,0.24,6.81
Edouard,Mendy,GK,130,0,0,3060,31,0.0,564.8,0.0,3,56.1,14,0.09,3.82
Malang,Sarr,DEF,30,0,0,544,7,45.1,113.4,1.0,4,15.9,4,0.33,4.96
Trevoh,Chalobah,DEF,99,3,1,1447,9,105.8,405.8,151.0,11,66.1,9,0.12,6.16
Romelu,Lukaku,FWD,87,8,1,1583,14,303.3,367.0,704.0,12,137.2,7,0.06,4.95
Emerson,Palmieri dos Santos,DEF,1,0,0,4,0,0.1,0.0,2.0,0,0.2,0,0.0,0.0
Saúl,Ñíguez,MID,16,0,1,478,6,51.8,63.2,41.0,0,15.5,1,0.19,3.01
Marcus,Bettinelli,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Hall,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harvey,Vale,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Robert Kenedy,Nunes do Nascimento,DEF,4,0,1,58,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Conor,Gallagher,MID,140,8,6,2843,38,611.1,665.2,671.0,16,194.5,11,0.32,4.43
Vicente,Guaita,GK,119,0,0,2655,33,0.0,588.4,0.0,11,58.8,11,0.07,4.03
James,Tomkins,DEF,17,1,0,545,11,22.0,140.4,88.0,2,25.1,0,0.33,2.81
James,McArthur,MID,54,0,4,1434,15,256.5,324.0,120.0,5,70.0,5,0.25,3.39
Christian,Benteke,FWD,58,4,1,1132,20,176.7,250.2,523.0,6,94.3,4,0.24,4.61
Cheikhou,Kouyaté,DEF,77,0,1,1970,28,85.5,312.4,41.0,5,44.0,8,0.14,3.52
Martin,Kelly,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luka,Milivojevic,MID,19,0,0,767,16,196.6,88.6,38.0,0,32.3,1,0.12,2.23
Jordan,Ayew,FWD,77,3,4,2012,31,361.3,349.2,491.0,3,120.1,9,0.09,3.44
Wilfried,Zaha,MID,150,14,2,2759,34,630.6,732.2,963.0,11,232.5,11,0.16,4.89
Jeffrey,Schlupp,MID,86,4,2,1840,19,238.5,403.6,461.0,2,110.4,8,0.05,4.21
Jack,Butland,GK,30,0,0,765,13,0.0,155.0,0.0,3,15.7,1,0.0,3.53
Jairo,Riedewald,MID,4,0,0,116,5,27.5,11.2,2.0,0,4.0,0,0.0,0.0
Jarosław,Jach,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jean-Philippe,Mateta,FWD,61,5,1,1138,14,112.8,253.6,568.0,6,93.4,5,0.16,4.82
Eberechi,Eze,MID,31,1,1,599,8,175.1,120.0,135.0,2,43.2,3,0.15,4.66
Nathan,Ferguson,DEF,1,0,0,8,0,0.0,0.2,0.0,0,0.0,0,0.0,0.0
Tyrick,Mitchell,DEF,109,0,2,3101,43,379.2,610.4,111.0,6,110.1,10,0.03,3.16
Will,Hughes,MID,34,0,2,1050,16,141.1,155.8,60.0,2,35.8,4,0.51,2.91
Michael,Olise,MID,73,2,6,1127,14,389.0,308.2,269.0,8,96.5,4,0.32,5.83
Joel,Ward,DEF,73,0,0,2486,37,132.2,440.4,58.0,2,63.2,9,0.29,2.64
Marc,Guéhi,DEF,123,2,1,3222,43,98.5,720.6,290.0,8,111.1,11,0.11,3.44
Joachim,Andersen,DEF,124,0,4,2914,37,233.2,610.8,142.0,14,98.6,12,0.12,3.83
Nathaniel,Clyne,DEF,59,0,1,1351,12,97.7,170.8,17.0,4,28.7,6,0.07,3.93
Reece,Hannam,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jesurun,Rak-Sakyi,MID,4,0,0,79,0,5.0,1.0,0.0,0,0.6,1,0.0,0.0
Robert,Street,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Scott,Banks,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Remi,Matthews,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Odsonne,Edouard,FWD,87,6,4,1554,19,252.4,385.2,610.0,9,125.0,9,0.23,5.04
Tayo,Adaramola,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anwar,El Ghazi,MID,22,1,1,392,8,85.2,74.6,85.0,1,24.4,1,0.46,5.05
Fabian,Delph,MID,18,0,0,660,6,58.4,115.6,16.0,0,19.0,3,0.27,2.45
Gylfi,Sigurdsson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Seamus,Coleman,DEF,79,1,1,2656,50,232.1,469.4,170.0,6,86.9,7,0.14,2.68
James,Rodríguez,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bernard,Anício Caldeira Duarte,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Michael,Keane,DEF,102,3,2,2791,54,96.9,676.4,229.0,11,100.4,8,0.1,3.29
Jordan,Pickford,GK,116,0,0,3150,58,43.0,863.2,0.0,12,90.5,7,0.06,3.31
Allan,Marques Loureiro,MID,58,0,3,2181,38,228.4,391.4,82.0,2,70.4,6,0.33,2.39
André Filipe,Tavares Gomes,MID,18,0,1,614,19,85.2,84.0,136.0,0,30.6,0,0.44,2.64
Abdoulaye,Doucouré,MID,90,2,5,2536,47,285.7,476.8,441.0,8,120.6,5,0.21,3.19
Alex,Iwobi,MID,78,2,2,2029,38,489.7,361.8,351.0,6,120.1,6,0.04,3.46
Yerry,Mina,DEF,24,0,0,844,10,18.2,164.8,66.0,0,24.6,2,0.32,2.56
Tom,Davies,MID,12,1,0,230,9,8.0,51.4,90.0,0,15.0,0,0.0,0.0
Dominic,Calvert-Lewin,FWD,64,5,2,1281,31,123.2,236.4,441.0,10,79.9,3,0.14,4.5
Mason,Holgate,DEF,62,2,2,2133,42,41.8,414.6,120.0,2,57.6,5,0.34,2.62
Ben,Godfrey,DEF,45,0,0,2029,39,164.6,416.0,222.0,1,80.5,4,0.27,2.0
Richarlison,de Andrade,FWD,125,10,6,2522,46,383.7,651.4,1010.0,19,203.9,7,0.32,4.46
João,Virgínia,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Donny,van de Beek,MID,31,2,0,550,14,76.5,116.4,85.0,1,27.8,2,0.16,5.07
Bamidele,Alli,MID,35,1,0,985,23,132.0,178.6,125.0,1,43.6,3,0.37,3.2
Asmir,Begović,GK,13,0,0,270,8,0.0,53.0,0.0,3,5.3,1,0.0,4.33
Andros,Townsend,MID,66,3,2,1452,30,468.9,351.6,221.0,8,103.9,3,0.19,4.09
Demarai,Gray,MID,106,5,5,2336,39,641.6,479.2,731.0,3,185.3,6,0.12,4.08
Jonjoe,Kenny,DEF,21,0,1,1015,24,157.1,147.4,42.0,0,34.7,1,0.18,1.86
Anthony,Gordon,MID,100,4,3,2277,40,512.2,456.8,632.0,9,160.2,7,0.16,3.95
Jean-Philippe,Gbamin,MID,3,0,0,65,2,0.6,7.0,0.0,0,0.8,0,0.0,0.0
Jarrad,Branthwaite,DEF,7,1,0,387,17,2.3,69.8,44.0,1,11.7,0,0.23,1.63
Nathan,Broadhead,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Moise,Kean,FWD,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Niels,Nkounkou,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andy,Lonergan,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Salomón,Rondón,FWD,30,1,1,779,16,108.9,94.2,339.0,2,53.8,2,0.35,3.47
Ellis,Simms,FWD,2,0,0,61,0,0.4,6.4,0.0,0,0.7,1,0.0,0.0
Lewis,Dobbin,FWD,2,0,0,30,1,0.9,2.4,4.0,0,0.8,0,0.0,0.0
Charlie,Whitaker,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Tyrer,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cenk,Tosun,FWD,1,0,0,5,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
Reece,Welch,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyler,Onyango,MID,3,0,0,27,0,0.0,1.2,18.0,0,1.9,0,0.0,0.0
Nathan,Patterson,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Vitalii,Mykolenko,DEF,42,1,1,1054,17,138.8,187.4,66.0,3,39.4,3,0.0,3.59
Isaac,Price,MID,1,0,0,13,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kasper,Schmeichel,GK,131,0,0,3330,58,11.2,1064.0,0.0,12,107.8,7,0.03,3.54
Jonny,Evans,DEF,39,1,1,1346,23,46.7,339.2,73.0,0,45.9,2,0.2,2.61
Marc,Albrighton,MID,40,1,2,1127,24,208.6,236.2,51.0,2,49.7,2,0.24,3.19
Nampalys,Mendy,MID,24,0,0,1032,15,42.7,85.4,7.0,0,13.6,2,0.26,2.09
Danny,Ward,GK,3,0,0,90,1,0.0,32.4,0.0,0,3.2,0,0.0,0.0
Jamie,Vardy,FWD,133,15,3,1801,27,227.9,560.4,722.0,24,150.2,4,0.1,6.65
Dennis,Praet,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ricardo Domingos,Barbosa Pereira,DEF,35,1,3,990,20,128.1,252.0,120.0,3,50.1,1,0.27,3.18
Daniel,Amartey,DEF,55,0,0,2118,40,69.1,458.6,20.0,4,54.7,5,0.17,2.34
Timothy,Castagne,DEF,75,1,0,2124,30,224.7,426.0,92.0,6,74.4,6,0.04,3.18
Youri,Tielemans,MID,120,6,4,2629,42,577.1,714.6,442.0,14,172.9,6,0.1,4.11
Ayoze,Pérez,MID,35,2,3,438,15,128.1,100.8,146.0,2,37.0,1,0.21,7.19
James,Maddison,MID,181,12,11,2454,41,664.1,767.4,753.0,24,218.3,5,0.11,6.64
Kelechi,Iheanacho,FWD,80,4,6,1253,25,242.7,292.0,390.0,10,92.2,1,0.07,5.75
Hamza,Choudhury,MID,8,0,0,284,4,2.8,43.0,6.0,0,5.3,1,0.32,2.54
Harvey,Barnes,MID,137,6,12,2095,30,413.0,525.2,975.0,10,191.0,8,0.09,5.89
Wilfred,Ndidi,MID,41,0,1,1617,26,66.0,322.0,179.0,0,57.0,5,0.22,2.28
Çaglar,Söyüncü,DEF,66,1,0,2497,44,64.7,606.4,90.0,6,76.2,5,0.18,2.38
James,Justin,DEF,29,0,0,996,13,129.4,178.4,97.0,1,40.7,2,0.0,2.62
Luke,Thomas,DEF,50,0,1,1911,35,198.5,406.2,59.0,1,66.6,5,0.09,2.35
Wesley,Fofana,DEF,17,0,0,630,7,29.8,109.6,23.0,2,16.3,1,0.29,2.43
Jannik,Vestergaard,DEF,11,0,0,563,16,15.2,159.2,15.0,0,19.0,1,0.32,1.76
Patson,Daka,FWD,70,5,3,1152,20,166.2,287.8,460.0,8,90.9,3,0.16,5.47
Boubakary,Soumaré,MID,36,0,1,1095,27,98.6,142.6,40.0,1,28.1,2,0.0,2.96
Ryan,Bertrand,DEF,4,0,0,337,7,14.8,48.0,8.0,0,7.2,0,0.27,1.07
Kiernan,Dewsbury-Hall,MID,70,1,2,2101,27,494.2,373.8,219.0,4,108.9,8,0.17,3.0
Eldin,Jakupovic,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ademola,Lookman,MID,76,6,0,1446,31,301.9,363.0,516.0,6,117.9,2,0.12,4.73
Vontae,Daley-Campbell,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Nelson,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Brunt,MID,1,0,0,23,1,1.5,2.0,2.0,0,0.6,0,0.0,0.0
Kasey,McAteer,MID,1,0,0,2,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Pablo,Hernández Domínguez,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Francisco,Casilla Cortés,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Liam,Cooper,DEF,60,0,2,1814,26,53.3,406.4,65.0,5,52.7,5,0.25,2.98
Luke,Ayling,DEF,55,2,3,2272,66,186.5,603.2,238.0,8,102.5,2,0.2,2.18
Mateusz,Klich,MID,61,1,2,2071,52,432.9,337.2,476.0,4,124.3,1,0.22,2.65
Rodrigo,Moreno,FWD,85,6,2,2263,37,533.1,422.8,581.0,11,153.6,5,0.36,3.38
Stuart,Dallas,MID,80,1,1,2920,66,509.6,615.8,288.0,6,141.8,5,0.15,2.47
Patrick,Bamford,FWD,28,2,2,557,14,69.0,125.8,289.0,2,47.9,0,0.32,4.52
Diego,Llorente,DEF,77,3,0,2341,44,39.8,515.4,142.0,6,70.0,5,0.27,2.96
Kalvin,Phillips,MID,39,0,1,1594,25,137.0,249.0,99.0,1,48.8,3,0.23,2.2
Hélder Wander,Sousa de Azevedo e Costa,MID,1,0,0,21,0,0.4,0.0,1.0,0,0.0,0,0.0,0.0
Tyler,Roberts,MID,34,1,1,976,26,189.8,160.4,296.0,1,64.9,1,0.46,3.14
Robin,Koch,DEF,23,0,0,1572,40,67.4,196.2,113.0,0,37.9,1,0.17,1.32
Ian Carlo,Poveda-Ocampo,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Raphael,Dias Belloli,MID,145,11,4,2916,68,898.8,728.2,872.0,14,250.1,5,0.22,4.48
Jamie,Shackleton,MID,19,0,1,704,14,29.0,126.6,62.0,0,21.9,1,0.51,2.43
