first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Shea,Charles,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kevin,De Bruyne,MID,98,4,10,1219,8,901.1,527.6,406.0,11,183.6,7,0.15,7.24
Rúben,Gato Alves Dias,DEF,88,0,0,2557,28,208.5,578.4,225.0,3,101.5,9,0.0,3.1
Ederson,Santana de Moraes,GK,112,0,0,2785,27,10.0,551.8,0.0,5,56.0,11,0.16,3.62
Phil,Foden,MID,230,19,8,2860,27,1157.8,1154.8,1172.0,31,348.8,14,0.06,7.24
Jack,Grealish,MID,50,3,1,998,13,384.1,240.4,295.0,6,91.9,3,0.54,4.51
Erling,Haaland,FWD,217,27,8,2553,25,367.2,1094.6,1581.0,29,303.3,11,0.04,7.65
Mateo,Kovačić,MID,59,1,0,1539,14,365.9,265.0,129.0,2,76.0,9,0.23,3.45
Aymeric,Laporte,DEF,1,0,0,11,0,0.1,11.4,17.0,0,2.9,0,0.0,0.0
Rico,Lewis,DEF,52,2,0,804,9,195.9,148.0,114.0,2,45.8,4,0.11,5.82
Riyad,Mahrez,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stefan,Ortega Moreno,GK,22,0,0,632,7,0.0,171.2,0.0,2,17.3,1,0.0,3.13
Máximo,Perrone,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rodrigo,Hernandez,MID,159,8,10,2931,26,894.8,1043.8,484.0,19,242.3,14,0.28,4.88
Sergio,Gómez,DEF,9,0,1,48,2,23.0,22.6,10.0,0,5.6,0,0.0,0.0
Zack,Steffen,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
John,Stones,DEF,53,1,0,1061,9,128.4,188.4,70.0,3,38.7,5,0.17,4.5
Kyle,Walker,DEF,123,0,5,2766,29,534.1,465.4,126.0,13,112.6,10,0.07,4.0
Matheus Luiz,Nunes,MID,32,0,2,831,13,221.3,146.0,150.0,1,51.8,2,0.11,3.47
Joško,Gvardiol,DEF,123,4,2,2327,23,362.2,544.4,389.0,12,129.7,9,0.12,4.76
Jérémy,Doku,MID,98,3,10,1585,19,640.2,524.2,875.0,13,203.9,1,0.17,5.56
Mahamadou,Susoho,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Micah,Hamilton,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Wright,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mason,Mount,MID,23,1,0,509,13,107.6,105.8,64.0,0,27.9,1,0.35,4.07
Alex,Telles,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Amad,Diallo,MID,23,1,1,385,6,123.8,117.0,114.0,3,35.2,1,0.23,5.38
Antony Matheus,dos Santos,MID,47,1,1,1311,26,327.7,247.8,347.0,0,91.8,3,0.34,3.23
Bruno,Borges Fernandes,MID,166,10,9,3118,52,1663.0,1101.6,748.0,24,351.3,7,0.26,4.79
Brandon,Williams,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Eric,Bailly,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Carlos Henrique,Casimiro,MID,58,1,3,1981,34,247.9,628.4,323.0,0,119.9,5,0.32,2.64
Diogo,Dalot Teixeira,DEF,111,2,3,3174,55,590.8,738.6,212.0,13,154.4,8,0.14,3.15
Christian,Eriksen,MID,48,1,2,1134,27,400.5,255.4,93.0,4,75.0,2,0.08,3.81
Álvaro,Fernández Carreras,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Frederico,Rodrigues de Paula Santos,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alejandro,Garnacho,MID,131,7,7,2564,39,616.8,527.2,1103.0,7,224.3,8,0.14,4.6
Hannibal,Mejbri,MID,11,1,0,131,1,29.8,48.2,13.0,0,9.0,1,0.0,0.0
Tom,Heaton,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Victor,Lindelöf,DEF,62,1,1,1328,16,125.9,263.8,105.0,7,49.6,5,0.14,4.2
Harry,Maguire,DEF,73,2,4,1650,29,90.9,493.4,192.0,6,77.7,4,0.16,3.98
Kobbie,Mainoo,MID,77,3,1,1927,31,256.7,413.4,134.0,8,80.6,7,0.14,3.6
Tyrell,Malacia,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Martial,FWD,25,1,1,439,6,85.0,67.2,97.0,2,24.5,1,0.0,5.13
Lisandro,Martínez,DEF,15,0,1,643,12,45.7,144.4,4.0,0,19.4,1,0.42,2.1
Scott,McTominay,MID,98,7,1,1891,30,179.5,539.4,492.0,5,121.3,7,0.1,4.66
Facundo,Pellistri Rebollo,MID,13,0,1,164,2,19.3,47.0,66.0,0,13.3,0,0.0,0.0
Raphaël,Varane,DEF,44,1,0,1370,23,35.3,356.2,85.0,2,47.7,3,0.13,2.89
Marcus,Rashford,MID,108,7,3,2264,37,358.6,453.2,672.0,0,148.3,7,0.08,4.29
Jadon,Sancho,MID,3,0,0,76,1,14.8,9.8,12.0,0,3.6,0,0.0,0.0
Luke,Shaw,DEF,31,0,1,960,13,199.3,197.2,29.0,0,42.6,4,0.56,2.91
Shola,Shoretire,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Donny,van de Beek,MID,1,0,0,2,0,10.3,0.0,6.0,0,1.6,0,0.0,0.0
Aaron,Wan-Bissaka,DEF,47,0,2,1778,34,196.5,397.8,60.0,5,65.5,3,0.2,2.38
André,Onana,GK,133,0,0,3420,58,33.2,1167.8,0.0,10,120.2,9,0.13,3.5
Rasmus,Højlund,FWD,112,10,2,2156,35,345.8,480.6,648.0,14,147.0,6,0.08,4.68
Omari,Forson,MID,7,0,1,67,2,23.6,24.2,4.0,0,5.2,0,0.0,0.0
Radek,Vítek,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Daniel,Gore,MID,1,0,0,1,0,0.0,3.0,0.0,0,0.3,0,0.0,0.0
Altay,Bayindir,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jonny,Evans,DEF,49,0,1,1389,24,81.2,330.8,21.0,3,43.6,4,0.13,3.17
Sofyan,Amrabat,MID,26,0,0,929,15,102.5,159.0,6.0,0,27.0,2,0.58,2.52
Joe,Hugill,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Willy,Kambwala,DEF,5,0,0,325,10,2.4,53.8,0.0,0,5.5,0,0.28,1.38
Rhys,Bennett,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Toby,Collyer,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Habeeb,Ogunneye,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dermot,Mee,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Amass,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ethan,Wheatley,FWD,3,0,0,13,0,0.0,2.0,0.0,0,0.2,0,0.0,0.0
Louis,Jackson,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Hall,DEF,38,1,0,773,12,69.1,194.8,85.0,3,34.9,2,0.23,4.42
Miguel,Almirón Rejala,MID,77,3,1,1930,40,369.7,299.8,434.0,4,110.1,5,0.09,3.59
Elliot,Anderson,MID,42,0,2,1018,14,223.7,187.4,201.0,3,61.1,5,0.27,3.71
Harrison,Ashby,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sven,Botman,DEF,51,2,2,1375,29,62.9,386.8,104.0,4,55.5,3,0.13,3.34
Bruno,Guimarães Rodriguez Moura,MID,153,7,9,3264,60,948.7,968.4,489.0,15,241.0,10,0.22,4.22
Dan,Burn,DEF,97,2,2,2725,45,153.8,656.4,286.0,4,109.7,8,0.13,3.2
Karl,Darlow,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Martin,Dubravka,GK,75,0,0,1984,42,10.0,661.0,0.0,3,67.2,4,0.05,3.4
Ryan,Fraser,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mark,Gillespie,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Gordon,MID,183,11,16,2896,48,843.7,822.6,905.0,14,256.7,12,0.34,5.69
Isaac,Hayden,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jeff,Hendrick,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alexander,Isak,FWD,172,21,4,2253,41,362.5,877.4,1054.0,23,229.3,7,0.04,6.87
Joelinton Cássio,Apolinário de Lira,MID,45,2,1,1276,23,314.9,295.2,206.0,3,81.6,3,0.42,3.17
Emil,Krafth,DEF,33,0,0,909,15,145.4,164.2,28.0,1,33.8,3,0.2,3.27
Garang,Kuol,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jamaal,Lascelles,DEF,46,1,0,1077,15,35.4,233.0,69.0,3,33.8,5,0.33,3.84
Jamal,Lewis,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sean,Longstaff,MID,110,6,3,2742,50,357.1,550.0,479.0,3,138.8,10,0.23,3.61
Javier,Manquillo Gaitán,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Murphy,MID,82,3,8,1184,21,453.4,377.8,270.0,4,110.0,5,0.08,6.23
Nick,Pope,GK,57,0,0,1345,16,0.0,323.0,4.0,1,32.7,6,0.07,3.81
Matt,Ritchie,MID,17,1,0,120,5,9.1,70.0,106.0,0,18.5,0,0.0,0.0
Allan,Saint-Maximin,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Fabian,Schär,DEF,123,4,3,3055,58,166.7,826.6,278.0,12,127.4,9,0.15,3.62
Matt,Targett,DEF,2,0,0,77,4,11.9,9.2,0.0,0,2.2,0,0.0,0.0
Sandro,Tonali,MID,16,1,0,437,5,105.0,81.8,50.0,0,23.8,1,0.41,3.3
Kieran,Trippier,DEF,111,1,10,2235,43,1028.5,719.0,102.0,20,185.2,6,0.2,4.47
Kell,Watts,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Willock,MID,18,1,0,415,9,92.5,89.8,106.0,0,28.8,1,0.0,3.9
Callum,Wilson,FWD,69,9,1,981,15,110.3,366.2,563.0,4,103.2,6,0.28,6.33
Loris,Karius,GK,1,0,0,90,4,0.0,31.8,0.0,0,3.2,0,0.0,0.0
Paul,Dummett,DEF,5,0,0,18,1,1.1,5.2,4.0,0,0.5,0,0.0,0.0
Harvey,Barnes,MID,64,5,3,788,10,181.5,279.2,334.0,3,79.5,2,0.23,7.31
Tino,Livramento,DEF,45,1,0,1302,27,193.9,292.0,96.0,4,58.4,2,0.07,3.11
Alex,Murphy,DEF,2,0,0,11,0,1.0,2.6,0.0,0,0.3,0,0.0,0.0
Lewis,Miley,MID,44,1,3,1203,29,192.8,237.4,136.0,1,56.7,1,0.07,3.29
Amadou,Diallo,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Parkinson,FWD,1,0,0,24,1,0.0,2.0,0.0,0,0.2,0,0.0,0.0
Michael,Ndiweni,FWD,1,0,0,1,0,0.0,0.2,0.0,0,0.0,0,0.0,0.0
Joe,White,MID,3,0,0,12,0,1.1,0.8,0.0,0,0.1,0,0.0,0.0
Travis,Hernes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nuno,Varela Tavares,DEF,11,0,0,454,9,48.8,61.8,28.0,0,13.8,1,0.4,2.18
Matt,Turner,GK,41,0,0,1530,28,0.0,379.6,0.0,0,37.9,2,0.12,2.41
Callum,Hudson-Odoi,MID,109,8,2,1846,41,514.2,489.0,444.0,14,145.0,2,0.0,5.31
Anthony,Elanga,MID,119,5,9,2424,47,441.6,536.4,618.0,5,159.2,2,0.04,4.42
Brandon,Aguilera Zamora,MID,1,0,0,4,0,1.6,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Arter,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Serge,Aurier,DEF,27,0,2,831,15,84.8,187.6,45.0,3,31.8,1,0.22,2.92
Taiwo,Awoniyi,FWD,67,6,3,1036,21,134.4,303.2,308.0,5,74.2,3,0.17,5.82
Giulian,Biancone,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Willy,Boly,DEF,58,2,1,1437,26,100.5,480.0,200.0,7,78.1,3,0.13,3.63
Josh,Bowler,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Steve,Cook,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Danilo,dos Santos de Oliveira,MID,65,2,2,1787,42,277.6,368.0,137.0,4,78.1,1,0.2,3.27
Emmanuel,Dennis,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mohamed,Dräger,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Felipe Augusto,de Almeida Monteiro,DEF,7,0,0,372,10,23.2,61.2,18.0,0,10.3,1,0.97,1.69
Remo,Freuler,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Morgan,Gibbs-White,MID,142,5,12,3156,59,1155.2,703.2,495.0,13,235.6,5,0.26,4.05
Wayne,Hennessey,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ethan,Horvath,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cheikhou,Kouyaté,MID,12,0,0,206,6,14.3,36.0,25.0,0,7.1,0,0.0,0.0
Richie,Laryea,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Orel,Mangala,MID,40,1,0,1562,31,108.7,208.0,44.0,0,36.0,3,0.35,2.3
Loïc,Mbe Soh,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Scott,McKenna,DEF,12,0,0,416,6,32.4,89.0,17.0,1,13.8,1,0.0,2.6
Alex,Mighten,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Moussa,Niakhaté,DEF,29,1,0,1456,36,51.7,316.6,55.0,1,42.3,1,0.25,1.79
Lewis,O'Brien,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Braian,Ojeda Rodríguez,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jonathan,Panzo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Omar,Richards,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Gustavo Henrique,Furtado Scarpa,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jonjo,Shelvey,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sam,Surridge,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Toffolo,DEF,52,1,3,1452,29,268.4,355.0,171.0,3,79.3,2,0.19,3.22
Hwang,Ui-jo,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Neco,Williams,DEF,39,0,1,1630,33,195.2,393.4,139.0,2,72.8,1,0.22,2.15
Chris,Wood,FWD,131,14,1,1801,34,281.1,598.2,795.0,22,167.4,2,0.0,6.55
Joe,Worrall,DEF,13,0,0,438,9,22.1,90.0,18.0,3,13.0,1,0.21,2.67
Ryan,Yates,MID,59,1,1,1979,38,133.8,330.4,258.0,1,72.1,1,0.27,2.68
Olu,Aina,DEF,45,1,1,1690,39,181.7,312.0,49.0,2,54.4,2,0.16,2.4
George,Shelvey,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Josh,Powell,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Gonzalo,Montiel,DEF,28,0,2,796,11,118.3,170.6,32.0,4,31.9,1,0.57,3.17
Murillo,Santiago Costa dos Santos,DEF,58,0,2,2790,56,115.0,678.4,164.0,1,95.8,3,0.16,1.87
Odysseas,Vlachodimos,GK,12,0,0,450,12,10.0,101.8,0.0,0,11.2,1,0.0,2.4
Andrew,Omobamidele,DEF,11,0,0,782,15,25.1,148.6,16.0,0,18.9,0,0.23,1.27
Nicolás,Domínguez,MID,67,2,2,1489,27,176.2,340.4,187.0,6,70.6,6,0.24,4.05
Ibrahim,Sangaré,MID,25,0,0,1031,16,112.9,168.8,43.0,0,32.5,4,0.52,2.18
Divock,Origi,FWD,25,0,1,594,6,107.8,50.4,99.0,0,25.0,2,0.15,3.79
Jamie,McDonnell,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Detlef Esapa,Osong,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Gardner,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Giovanni,Reyna,MID,13,0,1,228,3,102.7,55.0,55.0,0,21.4,0,0.0,0.0
Matz,Sels,GK,34,0,0,1440,27,10.0,293.2,0.0,1,30.3,1,0.06,2.12
Rodrigo,Duarte Ribeiro,FWD,4,0,0,14,0,1.3,1.2,6.0,0,0.9,0,0.0,0.0
Auston,Trusty,DEF,28,0,0,2568,81,107.3,517.4,106.0,0,73.4,1,0.14,0.98
Cameron,Archer,FWD,82,4,3,1829,50,309.3,266.0,353.0,9,92.8,2,0.1,4.03
Mason,Holgate,DEF,1,0,0,711,27,22.7,117.8,19.0,0,15.9,0,0.51,0.13
James,McAtee,MID,77,3,4,1815,65,394.4,333.8,333.0,0,106.0,2,0.1,3.82
Anel,Ahmedhodžić,DEF,31,2,0,2649,89,96.7,568.4,228.0,4,89.6,1,0.34,1.05
Jordan,Amissah,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
George,Baldock,DEF,21,0,2,968,21,102.6,173.6,21.0,2,29.6,0,0.37,1.95
Chris,Basham,DEF,8,0,0,316,6,27.4,69.2,14.0,0,11.1,0,0.28,2.28
Jayden,Bogle,DEF,63,3,3,2787,79,183.5,514.4,339.0,0,103.7,3,0.29,2.03
Rhian,Brewster,FWD,11,0,0,338,8,28.3,21.0,85.0,0,13.3,0,0.27,2.93
Ismaila,Coulibaly,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Adam,Davies,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
John,Egan,DEF,1,0,0,482,17,1.4,91.2,38.0,0,13.1,0,0.37,0.19
John,Fleck,MID,3,0,0,89,5,26.0,5.4,2.0,0,3.3,0,0.0,0.0
Wes,Foderingham,GK,70,0,0,2648,79,10.0,966.0,0.0,7,97.7,1,0.07,2.38
Daniel,Jebbison,FWD,1,0,0,20,0,0.1,0.0,4.0,0,0.4,0,0.0,0.0
Max,Lowe,DEF,13,0,1,498,12,31.9,102.2,18.0,0,15.2,0,0.18,2.35
Oliver,McBurnie,FWD,66,6,3,1279,43,195.9,377.4,501.0,9,107.5,1,0.35,4.64
Iliman,Ndiaye,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rhys,Norrington-Davies,DEF,2,0,0,109,6,11.7,8.2,2.0,0,2.0,0,0.0,0.0
Oliver,Norwood,MID,42,1,0,1429,47,275.3,311.2,82.0,3,66.8,0,0.5,2.65
Ben,Osborn,MID,38,0,2,1359,40,212.2,191.4,26.0,0,42.8,0,0.2,2.52
William,Osula,FWD,25,0,1,778,23,24.9,27.0,200.0,0,24.4,0,0.46,2.89
Jack,Robinson,DEF,33,1,1,2883,83,162.1,602.8,190.0,1,95.7,1,0.31,1.03
Anis,Slimane,MID,14,0,0,409,14,46.7,41.6,72.0,0,16.1,1,0.44,3.08
Yasser,Larouci,DEF,10,0,0,527,11,27.8,80.8,39.0,0,14.8,0,0.17,1.71
Bénie,Traoré,FWD,11,0,0,383,13,56.7,25.8,31.0,0,11.2,0,0.0,2.58
Vini,de Souza Costa,MID,73,1,1,2664,80,101.8,558.4,152.0,4,81.1,1,0.1,2.47
Femi,Seriki,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Louie,Marsh,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andre,Brooks,MID,26,0,0,932,29,51.9,88.6,76.0,0,21.8,1,0.1,2.51
Antwoine,Hackford,FWD,2,0,0,11,1,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Gustavo,Hamer,MID,108,4,7,2908,83,929.8,581.2,294.0,5,180.4,2,0.28,3.34
Tom,Davies,MID,7,0,0,214,11,18.1,26.4,48.0,0,9.4,0,0.0,0.0
Luke,Thomas,DEF,7,0,0,916,29,53.9,127.8,64.0,0,24.7,0,0.29,0.69
Ryan,Oné,MID,1,0,0,7,2,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Jili,Buyabu,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sydie,Peck,MID,1,0,0,9,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Brereton,MID,62,6,1,1105,37,124.0,312.2,422.0,5,85.3,0,0.24,5.05
Ivo,Grbic,GK,15,0,0,771,25,0.0,257.6,0.0,0,25.6,0,0.12,1.75
Billy,Blacker,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Oliver,Arblaster,MID,19,0,0,942,28,140.5,155.4,23.0,0,32.0,0,0.19,1.82
Dovydas,Sasnauskas,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sam,Curtis,DEF,1,0,0,27,0,0.3,2.2,0.0,0,0.3,0,0.0,0.0
Owen,Hampson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Brennan,Johnson,MID,131,5,12,2317,42,624.3,554.4,782.0,9,196.3,5,0.12,5.09
Brandon,Austin,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rodrigo,Bentancur,MID,32,1,1,997,25,174.9,193.0,156.0,0,52.1,1,0.63,2.89
Yves,Bissouma,MID,44,0,0,2070,35,279.4,403.0,140.0,0,82.3,7,0.43,1.91
Bryan,Gil Salvatierra,MID,12,0,0,200,11,70.1,28.6,59.0,0,15.9,0,0.0,0.0
Ben,Davies,DEF,34,1,2,1085,21,81.0,294.8,124.0,0,50.3,1,0.17,2.82
Eric,Dier,DEF,2,0,0,199,8,1.0,55.8,4.0,0,6.0,0,0.0,0.0
Emerson,Leite de Souza Junior,DEF,27,1,0,1152,31,119.5,316.0,55.0,4,49.4,0,0.31,2.11
Fraser,Forster,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Pierre-Emile,Højbjerg,MID,39,0,0,1289,28,205.8,282.2,108.0,0,59.7,1,0.28,2.72
Harry,Kane,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dejan,Kulusevski,MID,130,8,3,2759,46,950.4,698.8,953.0,14,260.1,8,0.23,4.24
Hugo,Lloris,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Giovani,Lo Celso,MID,47,2,2,491,12,262.8,225.8,110.0,6,60.0,1,0.37,8.62
James,Maddison,MID,117,4,11,2137,31,979.5,630.4,605.0,9,221.4,7,0.21,4.93
Tanguy,Ndombélé Alvaro,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Pedro,Porro,DEF,136,3,8,3090,54,877.4,839.0,365.0,20,208.5,7,0.09,3.96
Ivan,Perišić,DEF,6,0,1,98,1,71.2,41.6,27.0,0,14.0,0,0.0,0.0
Richarlison,de Andrade,MID,122,11,4,1481,18,208.4,560.6,758.0,7,152.1,7,0.18,7.41
Joe,Rodon,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cristian,Romero,DEF,107,5,0,2790,46,161.9,841.8,252.0,15,125.9,7,0.26,3.45
Davinson,Sánchez,DEF,0,0,0,76,2,5.0,17.0,4.0,0,2.6,0,0.0,0.0
Pape Matar,Sarr,MID,86,3,3,2063,27,373.3,406.0,317.0,4,110.2,9,0.39,3.75
Ryan,Sessegnon,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Oliver,Skipp,MID,22,0,0,691,17,126.2,92.0,65.0,0,28.1,0,0.39,2.87
Son,Heung-min,MID,213,17,10,2934,51,921.9,993.2,1131.0,25,304.7,8,0.03,6.53
Djed,Spence,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Japhet,Tanganga,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Destiny,Udogie,DEF,79,2,3,2391,43,357.9,534.8,279.0,8,117.3,5,0.23,2.97
Guglielmo,Vicario,GK,112,0,0,3420,61,0.0,974.2,0.0,9,97.4,7,0.05,2.95
Alfie,Whiteman,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Manor,Solomon,MID,14,0,2,196,2,144.3,73.4,61.0,2,28.0,0,0.0,0.0
Micky,van de Ven,DEF,81,3,0,2341,38,56.7,561.6,85.0,10,70.5,5,0.19,3.11
Dane,Scarlett,FWD,4,0,0,19,0,0.4,2.0,6.0,0,0.8,0,0.0,0.0
Alejo,Véliz,FWD,11,1,0,45,2,0.9,35.2,29.0,0,6.5,0,0.0,0.0
Ashley,Phillips,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jamie,Donley,FWD,2,0,0,3,1,0.0,3.0,0.0,0,0.3,0,0.0,0.0
Alfie,Dorrington,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Yago,de Santiago Alonso,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Timo,Werner,FWD,46,2,4,808,16,239.0,179.0,305.0,5,72.3,0,0.11,5.12
Radu,Dragusin,DEF,14,0,0,424,7,7.4,95.4,6.0,0,11.0,1,0.21,2.97
Mikey,Moore,MID,2,0,0,3,0,0.5,1.0,0.0,0,0.1,0,0.0,0.0
Tyrese,Hall,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kalvin,Phillips,MID,10,0,0,394,13,23.3,35.6,31.0,0,9.1,0,0.46,2.28
Nayef,Aguerd,DEF,36,1,0,1857,44,58.1,439.4,145.0,0,64.4,2,0.1,1.74
Michail,Antonio,FWD,78,6,2,1692,34,132.2,308.6,395.0,8,82.7,5,0.32,4.15
Alphonse,Areola,GK,116,0,0,2700,53,0.0,1023.2,0.0,11,102.4,4,0.03,3.87
Saïd,Benrahma,MID,20,0,1,611,8,164.9,85.4,196.0,0,44.6,2,0.15,2.95
Jarrod,Bowen,MID,182,16,6,3020,63,463.8,890.4,1130.0,14,247.8,5,0.06,5.42
